Date,SP500,AAPL,AIG,AMZN,AVGO,BAC,BRK-B,C,CSCO,CVX,GE,GOOGL,IBM,INTC,JNJ,JPM,KO,LLY,META,MO,MRK,MSFT,NVDA,PFE,PG,T,TSLA,TWX,UNH,V,WFC,WMT,XOM,HD,MA,ORCL,VZ
2019-05-28,298.4437251910,13590.5508752807,4.2511875391,10238.6376860174,1839.8267441803,162.8857585473,432.2309409180,15.8537346132,176.6342795318,571.8691448090,37.4294242880,2109.8665675678,165.1369377293,177.5005048491,469.2051830502,329.6070055398,287.2874730249,268.8849798674,541.6103438181,1232.3143596662,198.4961183676,648.0235744912,1895.6914565048,178.5875146399,480.6114612235,167.6499532466,789.8702385808,,1931.9917994662,1101.5247641784,291.7895573415,254.2143797483,298.4119222928,566.8697351599,6488.1435846930,191.2406661797,284.0190096025
2019-05-29,296.3894107778,13525.7359269967,4.2144478734,10142.5196125288,1837.2240342309,162.0100286619,429.6769473784,15.8338522057,174.1778413783,564.4253236362,37.4694129892,2073.5406329475,164.1622677769,180.1892891776,449.5565527838,328.6958177247,284.4204493637,268.2578293433,535.3805465826,1240.2217307368,196.2702710404,641.7570180462,1856.1455313413,177.8203129065,479.3692144850,167.5449423152,794.7258266895,,1934.7054952984,1094.9308220326,291.0855246293,253.4697564911,296.5625163560,562.2530983166,6491.4717568406,191.0189378711,281.3592027686
2019-05-30,297.0517191141,13595.8885769901,4.2405738579,10126.5185178951,1855.2984088790,158.5654911158,432.3175169740,15.8089991963,175.4551892177,557.7065499796,37.8693000008,2076.2623008396,164.0103711606,182.2262470029,452.2265757137,325.1725581749,288.1651333289,269.2101690274,537.7901851355,1240.7159414233,197.0616834228,645.8148701713,1841.9936450689,178.5875146403,484.6142562775,167.2824149840,787.8610297019,,1943.4850994527,1095.1326774020,288.3333967594,253.6435019184,295.7816560730,565.4788253399,6507.6005911004,191.1298020249,274.8305859977
2019-05-31,293.1897845918,13349.5917733241,4.1695438376,9896.5376286298,1819.2942545800,155.2960995466,427.2961059426,15.4461452610,170.4113028756,550.3110653081,37.7493338972,2048.6568122893,160.7445939160,179.4152452039,448.9403936494,321.8315361863,287.4630050862,269.3030802166,521.5104319761,1212.2988266565,195.8992964844,635.2850007408,1793.6629944720,176.9678665362,473.4800447521,160.5617153235,775.0523231285,,1929.9166203135,1085.5109046795,283.9811945449,251.7819437766,290.8499069084,561.8387847543,6438.4770158215,186.9908735971,262.8372751898
2019-06-03,292.3811861083,13214.6241749674,4.3034395081,9437.2448853740,1830.4280693632,155.7631554855,429.7635234308,15.5604691037,169.5924901572,560.6550765462,38.1092322078,1923.2008831506,162.3648244867,177.0523741281,449.9330944818,323.3501825453,292.4364134780,271.2309873804,482.3684983893,1237.9977826240,198.4961183664,615.5607575090,1771.4176539179,178.6727592778,477.5748580847,163.2394940949,749.1419003615,,1888.0937787406,1067.1420658391,284.9412391512,253.0726240890,295.4117748834,561.0101576316,6202.1767937049,185.6605037447,272.6543804085
2019-06-04,298.6632002527,13698.0674367168,4.3948804538,9642.8059856778,1920.9445376010,163.0025225322,436.3216593889,16.3731625067,174.3416039224,566.9871581960,39.9887011626,1952.3616104769,167.9596831778,182.4706819422,457.7720079497,333.3125026533,292.5534348508,273.0659833563,492.2127534608,1245.9051536920,200.5241125974,632.6140094716,1893.5022014435,179.9940511526,481.6236622747,165.2872072728,810.3809125022,,1921.6159036538,1092.2394170683,292.3655841064,254.5618706015,302.4395174424,577.8194507462,6379.3379569773,192.2384435677,271.8806184195
2019-06-05,301.1375483721,13919.2007899457,4.3826338986,9692.6491165706,1921.0891325982,162.9441405398,440.0227856235,16.3483094975,179.3199852474,568.6789357373,39.5488254498,1934.1245841760,166.4407170177,181.4929421873,459.9970270549,334.4970468141,297.1172684345,271.8116823086,494.1816044746,1227.8664634519,202.0327424537,646.3285223458,1870.7272099258,181.0596091154,491.0555356768,166.3373165943,822.8966094496,,1937.6586348566,1112.8286649934,293.5176376335,259.1785347917,299.9325449523,586.1057219998,6560.5953321060,192.5340813125,275.7977884826
2019-06-06,303.0674585237,14123.5585094846,4.3720202174,9781.0732839736,1972.2034641030,163.6447244480,443.2044555457,16.5197952615,180.4663230519,583.3248955776,39.6687915534,1939.9011854090,167.3647547661,183.7335957941,467.8701715876,335.2259970648,300.7449310262,272.9266165722,494.6517778521,1254.0596301078,201.4144515302,656.5502004809,1903.8303952686,182.0399224420,494.0461296807,168.5425461708,862.0761824891,,1930.0762494642,1123.1232889577,293.9016554763,260.8911682827,305.3985669429,587.5360476225,6600.7894110427,194.3448624989,278.2641548192
2019-06-07,306.2781710795,14499.4852098373,4.3197682484,10057.9981511475,1987.2413438102,161.5903609773,445.4554329024,16.3259417892,183.1847812755,587.1918156695,39.9087237605,1978.0600800387,168.7444823616,187.5223373478,474.2713804030,331.5508728776,301.2715272081,274.9009793295,509.4034675379,1269.6272668910,203.9370785023,674.9389480757,1926.6053867759,182.9349911307,500.4413999401,170.5902593485,856.0066973501,,1969.5844681102,1144.1835327499,292.0455692376,263.2491419284,306.5082105037,587.9234274769,6804.8319647154,196.8208286115,276.8133510917
2019-06-10,307.7068838239,14684.7797092858,4.3540586030,10373.5598077044,2025.8482080586,164.7599503313,448.3773746642,16.6813398218,184.7896542030,591.1070722601,40.1886446688,2004.7028017007,170.5545837020,190.6592523987,475.8802403744,335.1348782834,300.6279096523,264.6342929859,513.7231854336,1265.4264760124,203.9865417766,681.1027740847,1965.4023199851,183.5743259078,500.2113542449,167.6499532467,891.0841356083,,1980.5190660002,1149.3644872980,296.1417595579,266.8729751104,307.8644415233,590.1583112609,6812.5123619562,199.5924324690,271.5420975515
2019-06-11,307.6149418555,14854.8236325735,4.3336476776,10390.6759611565,2049.4894900983,165.7577840167,447.2302419714,16.8702226923,187.0495773051,585.6933841324,40.4685655769,2001.5182651250,172.0862079145,190.8629481815,478.4818011745,336.1675578067,300.3353562175,260.6391118751,523.3617396507,1288.6543785146,205.2231236244,678.5345132505,1996.1220759727,181.8694331671,503.2479573905,168.5950516359,908.7484302909,,1962.4011556240,1145.9329459720,296.0777565834,267.9154476694,307.5767561551,590.0391174589,6750.0451309509,199.3337494414,274.8305859986
2019-06-12,306.9933030195,14807.5468467616,4.3238504334,10343.9549950295,2022.3779281262,164.0555971417,442.7715752797,16.6042954932,182.9555137153,580.9564070246,41.1083847956,1997.9264041147,170.7191383710,188.7037728866,484.9857031803,331.8849750786,302.1491875121,267.6771344119,514.3696738248,1274.8164791526,207.0285331228,675.4012350310,1935.8742786492,183.6169482275,504.6282315464,168.9625898988,875.9313520191,,1951.4665577350,1154.5454418345,287.4373551260,270.0996758875,304.2478254689,592.8103733522,6754.9093825609,198.1511984626,277.3936725830
2019-06-13,308.3430512758,14804.4967315492,4.3695709063,10427.4729034871,2035.9698578615,163.9969010430,443.6806238272,16.6713986182,183.9708414863,584.4366351068,41.2283508991,2019.9774684082,171.8457049392,190.2518608326,481.6652900492,332.7050441105,301.5055699557,259.7332277845,521.5104319777,1285.1949036792,205.0252705277,679.6645480194,1963.1513033734,181.1448537525,510.2873555857,169.5401500261,895.3955629866,,1955.1380285534,1139.4735740677,289.8694681289,269.6777227084,306.9191895980,602.9716449595,6687.0658735106,198.9642022605,278.6510358120
2019-06-14,307.8878620377,14696.9801701612,4.3786057334,10423.9604680505,1922.6073800686,164.5838620351,444.0485720507,16.7708106553,179.3199852478,583.9532700960,40.9084412897,2011.2570223260,171.0735638069,188.1741638510,479.5429641320,333.5554860695,302.5670016515,259.5474054076,532.8533646865,1276.4111072233,206.0887309186,680.3322958390,1915.2178910078,182.2530340345,511.6216206054,169.8551828225,899.6232733231,,1967.0304014316,1141.5594129087,291.7895573406,270.7201952669,305.5629585769,613.1627150148,6658.9044169383,196.8947380463,281.8428040122
2019-06-17,308.1766335506,14784.6709826004,4.3523226001,10515.1722826160,1922.8965700630,163.9382049443,440.4123778543,16.5371923681,181.4488983149,586.7567871638,40.1886446687,2025.3097156879,170.8204027798,187.9297289127,477.3179450234,331.7331104412,299.9723908394,263.4032197358,555.4216867570,1276.4111072233,207.3833206759,682.3869045090,1920.3819879255,182.7645018577,510.6554286953,169.5926554927,941.9422352291,,1971.8403547304,1140.8865616719,289.7414621812,270.9435822451,308.6042038934,616.7683275204,6635.8632252006,196.3404172738,278.6993959376
2019-06-18,311.1806041680,15132.3841173360,4.3818911250,10600.6972969455,2010.2319483626,167.9882357862,445.8883131584,16.8950757015,183.5778113826,594.2006083352,41.6682266118,2046.3239541093,172.6305041211,192.9813843175,480.0221990150,336.2586765897,298.6161170055,266.3066943803,553.8348516135,1257.8396518639,210.3459395436,694.2522695748,2024.3259898917,183.5743259099,504.2601584374,170.3277320189,940.7283382010,,1969.6758757477,1139.0025782030,295.0537090034,272.1598002293,311.2755680230,618.2582500447,6625.8787087713,195.4904587573,277.2485922112
2019-06-19,312.1100849854,15088.1574467240,4.4024248229,10642.0659805854,2006.1832884414,166.2273528120,447.4899701262,16.7981489653,183.8398314530,594.0072623322,41.3483170024,2044.9723775394,173.5165677151,191.7592096225,480.7752824035,333.8288424172,301.4466015281,267.6539066162,550.9256538486,1252.3184083843,212.5118877913,696.9746260592,2027.5038956788,185.4070856071,508.0329077955,170.1702156201,947.8024277795,,2005.6703595898,1148.4897806854,292.1735751834,272.0853379040,309.5494558147,619.6289787629,6653.0161124113,194.6774549591,278.6993959393
2019-06-20,315.0961962951,15209.3995266445,4.4558124373,10694.4737468512,2017.4616982219,165.9338723168,450.2820478121,16.9248993127,188.0321525703,600.7260359871,42.5079893360,2061.0616931347,175.7570428021,192.2480795006,486.7999495259,334.6792843792,304.6308966142,268.4204239217,556.9497502343,1261.3531704516,210.6197950689,703.4466433704,2040.4803443392,185.8333087915,514.1061140808,170.8527866789,919.2967768784,,1986.1900487309,1169.0117434894,293.5176376328,273.8227921688,314.8510861654,629.4922658607,6830.1772756447,210.6049384613,277.2969523355
2019-06-21,314.7180910588,15157.5475680127,4.4065315625,10656.0599691865,2000.0380010611,165.0534308292,446.3211934214,16.8925904005,186.7875572395,603.8679085584,41.9081588183,2083.5941408586,176.2000745993,193.3480367268,486.3891767658,332.4013148407,303.9822439106,268.2578293424,561.6808698351,1204.6349419297,210.5451071981,703.5493738037,2009.4957628633,186.1316650218,511.6216205978,170.3802374848,928.6730849584,,2022.4250302378,1166.9931897762,300.1099439281,275.8332749605,319.2896604118,623.9497540747,6770.7822035683,207.3898779868,279.3764376778
2019-06-24,314.1734246704,15142.2969919059,4.3794270813,10670.5557342774,2038.0693087202,164.2316854416,447.7064102577,16.7534135486,187.2788448695,603.7712355563,41.1083847949,2067.5418547711,176.3899453699,194.0406023874,489.7095898947,330.0322265230,306.1640757306,268.5830185034,565.9712018924,1216.9322569579,212.8853271435,707.7099563598,2021.4129095916,186.5152658884,516.8206532513,171.0628085444,936.1239012026,,2001.2612357321,1169.7518798589,296.1417595546,276.1063034883,316.2484150936,612.3581568494,6792.0313026572,209.6810705088,281.7944438889
2019-06-25,311.1903943834,14912.7758218036,4.3309675543,10471.9079988661,2018.4331825008,162.9403712607,450.3469798538,16.5371923679,183.6760689097,597.6324999138,40.8684525877,2013.6269100080,175.1367982872,190.8629481800,493.7488553494,327.2986630790,305.2205808897,267.9558679804,554.9221275485,1224.2102597323,212.2131363072,685.3660870730,2005.7882061088,186.5152658884,514.0140958015,170.9052921466,919.8827961410,,1985.3883898402,1152.4596029996,295.3097208960,274.8156231771,313.4537572352,610.0934746130,6649.4319270019,207.2051043959,280.4887205338
2019-06-26,310.8059252415,15235.3255060073,4.2923642023,10580.9607551446,2054.4205811111,163.8208127475,451.2993164303,16.7061928309,185.3791993627,599.0342584468,41.0683960937,2000.1852033079,175.3393271077,196.3219951495,485.5676312496,329.4855138356,301.4466015287,258.6182935239,551.4545988961,1203.1291482508,207.9808236402,687.9343479106,2108.8053188855,183.2333473620,504.8582772331,170.8002812151,917.8317287515,,1951.7988826399,1150.9793302731,293.1336197883,273.4256597646,314.8099882546,615.0996142872,6689.6260059695,209.3854327630,275.6043479875
2019-06-27,312.0413781781,15230.7503331873,4.3572506876,10616.9214032683,2085.5901941062,165.5816957218,458.8963650157,16.9373258171,182.5297311049,595.0706653574,41.5882492089,1993.3532614774,175.3393271077,193.3480367256,481.5968279202,330.5789392131,301.2107278196,258.9202548857,556.8615927259,1202.1252858036,208.7028063892,689.0643826825,2161.3731771976,185.1087293777,505.0883229246,173.1630271898,932.7752197508,,1974.8064925909,1152.1231773758,296.2697655033,273.2767351132,311.6043512998,616.8875213159,6684.5057411384,209.7919346619,276.8617112188
2019-06-28,313.8527114509,15091.9700908253,4.3761416896,10557.5445191655,2101.2844957314,170.2186875551,461.3854265173,17.4045623914,179.2544802322,601.4994200068,42.0281248997,2004.7768606871,174.5545279246,195.0183421416,476.7702480113,339.5693256538,300.2672329777,257.3407646801,567.1466353345,1188.3221770907,208.7525983019,688.0884435638,2174.6144513384,184.6398838740,504.4902041261,175.9458168923,935.3704478774,,1956.1278406161,1167.7333261277,302.8620718000,274.2447453459,314.9332819863,619.7183741116,6772.3182830293,210.5310290232,276.2813897277
2019-07-01,316.2630964756,15368.7680466419,4.4221371729,10716.7749239896,2192.4574386609,172.6839237196,464.5238084096,17.5810187573,179.2872327415,603.4328800492,42.5484731127,2036.6222264127,177.0608220888,195.7516469583,477.0440965174,345.2794359610,304.2770860510,261.8701851242,567.1466353345,1196.8550079273,210.9932344188,696.9232608459,2200.3025231645,186.5578882071,508.3549717616,175.5257731636,950.8999581311,,1945.1451139275,1170.3574459603,305.2301818280,274.5674154248,314.6455966185,626.6018161695,6829.6652491919,214.3743197064,274.0084638893
2019-07-02,317.2012785261,15458.7464454718,4.4180304333,10784.3474907592,2155.8130692849,171.0991290422,464.3506563053,17.5064597295,182.7917511739,594.2006083324,42.5084463272,2059.9508082696,177.4911958348,196.0368210544,479.3375777517,345.6439110863,306.5178862986,265.2614435090,573.0238025397,1219.6928786977,212.8853271400,701.5461303554,2148.1319030693,188.4758925403,512.9098764796,177.6784972729,939.9330263628,,1955.8071770739,1179.3736525693,302.2860450366,276.9998513969,311.1933722054,626.1846378640,6926.9502810164,216.0372820216,281.1174021504
2019-07-03,319.7114833757,15586.8512845146,4.5034506164,10810.4956209709,2079.6044604631,170.5121680511,465.6925851151,17.6083570675,186.1325070633,596.2307413793,42.4684195414,2079.1876309391,179.1620586114,197.6663873135,486.5603320826,345.0971983974,307.2255074280,265.7724550455,579.4886864647,1234.4998498644,216.3458651431,706.0662694328,2155.0173656156,189.2430942740,524.8722525005,178.4135737984,983.2565927093,,1965.7477472203,1190.0719872828,305.0381729088,278.7869472115,314.1524217024,632.0251341554,6991.2096047122,217.5154707450,281.1174021504
2019-07-05,319.1678422242,15573.1257660677,4.4853809623,10832.2950216058,2063.3261848240,171.7447861329,465.8873812312,17.7450486184,186.5279727294,597.1491349021,42.0281248995,2097.1006491677,178.9595297892,195.8738644280,481.1860551628,347.1466144851,307.2844758556,262.0560074996,577.1378195835,1224.2102597411,213.1093907510,704.0116607602,2121.6493547883,187.1972229847,520.5934026175,180.0937487142,975.7220594309,,1980.0172753385,1188.6589996746,305.7422056210,277.9430408534,312.8783865023,630.1180333273,6967.1443599604,219.0675689046,281.9878843873
2019-07-08,317.6289616681,15252.1011395758,4.5141281393,10884.7585408602,2007.1186859804,171.3926095376,465.6276530741,17.6779454933,185.1767983695,597.4391539109,40.8273213310,2067.7084874985,177.9342276301,194.8146463592,482.5552976884,345.2501398975,306.6358231526,259.0363938693,575.2571260803,1231.7392281275,209.2256214793,703.4980085936,2081.6607069084,184.5546392362,524.7342250889,179.8312213832,964.1691084059,,1986.8313758529,1185.4965988537,304.2061342498,279.7797782179,314.3168133429,634.4388086426,6952.2955919494,219.9914368562,279.9567591703
2019-07-09,318.1145680378,15345.1296536606,4.5601236225,11085.3576292422,2011.2795008298,172.2730510247,464.8051805778,17.7848134332,185.6711304530,596.2307413837,41.0274552589,2081.5945481352,176.3646292641,194.5294722634,484.0614644695,346.7183782866,304.2181176253,262.6599302259,585.3952395099,1213.4187383875,211.2670899424,700.9297477594,2082.9848343186,184.8529954667,519.4891832938,178.7811122696,962.9970698949,,1972.0808524029,1195.8585079374,306.1262234619,280.1769106225,314.1113237946,631.7271496511,7006.3801095291,220.2501198832,275.7131582682
