Date,Top 10 tickers,Top 10 stock indices
2012-01-24,"XOM, AAPL, MSFT, IBM, CVX, WMT, GE, BRK-B, GOOGL, T","31, 0, 20, 11, 8, 30, 9, 5, 10, 24"
2012-01-25,"XOM, AAPL, MSFT, IBM, CVX, WMT, GE, BRK-B, GOOGL, T","31, 0, 20, 11, 8, 30, 9, 5, 10, 24"
2012-01-26,"XOM, AAPL, MSFT, IBM, CVX, WMT, GE, BRK-B, GOOGL, T","31, 0, 20, 11, 8, 30, 9, 5, 10, 24"
2012-01-27,"XOM, AAPL, MSFT, IBM, CVX, WMT, GE, BRK-B, GOOGL, JNJ","31, 0, 20, 11, 8, 30, 9, 5, 10, 13"
2012-01-30,"AAPL, XOM, MSFT, IBM, WMT, CVX, GE, BRK-B, GOOGL, JNJ","0, 31, 20, 11, 30, 8, 9, 5, 10, 13"
2012-01-31,"AAPL, XOM, MSFT, IBM, WMT, CVX, GE, BRK-B, GOOGL, JNJ","0, 31, 20, 11, 30, 8, 9, 5, 10, 13"
2012-02-01,"AAPL, XOM, MSFT, IBM, WMT, CVX, GE, BRK-B, GOOGL, JNJ","0, 31, 20, 11, 30, 8, 9, 5, 10, 13"
2012-02-02,"AAPL, XOM, MSFT, IBM, WMT, CVX, GE, BRK-B, GOOGL, JNJ","0, 31, 20, 11, 30, 8, 9, 5, 10, 13"
2012-02-03,"AAPL, XOM, MSFT, IBM, WMT, CVX, GE, BRK-B, GOOGL, JNJ","0, 31, 20, 11, 30, 8, 9, 5, 10, 13"
2012-02-06,"AAPL, XOM, MSFT, IBM, WMT, CVX, GE, BRK-B, GOOGL, JNJ","0, 31, 20, 11, 30, 8, 9, 5, 10, 13"
2012-02-07,"AAPL, XOM, MSFT, IBM, CVX, WMT, GE, GOOGL, BRK-B, JNJ","0, 31, 20, 11, 8, 30, 9, 10, 5, 13"
2012-02-08,"AAPL, XOM, MSFT, IBM, CVX, WMT, GE, BRK-B, GOOGL, JNJ","0, 31, 20, 11, 8, 30, 9, 5, 10, 13"
2012-02-09,"AAPL, XOM, MSFT, IBM, CVX, WMT, GE, GOOGL, BRK-B, JNJ","0, 31, 20, 11, 8, 30, 9, 10, 5, 13"
2012-02-10,"AAPL, XOM, MSFT, IBM, WMT, CVX, GE, GOOGL, BRK-B, T","0, 31, 20, 11, 30, 8, 9, 10, 5, 24"
2012-02-13,"AAPL, XOM, MSFT, IBM, WMT, CVX, GE, GOOGL, BRK-B, T","0, 31, 20, 11, 30, 8, 9, 10, 5, 24"
2012-02-14,"AAPL, XOM, MSFT, IBM, WMT, CVX, GE, GOOGL, BRK-B, T","0, 31, 20, 11, 30, 8, 9, 10, 5, 24"
2012-02-15,"AAPL, XOM, MSFT, IBM, WMT, CVX, GE, GOOGL, BRK-B, T","0, 31, 20, 11, 30, 8, 9, 10, 5, 24"
2012-02-16,"AAPL, XOM, MSFT, IBM, WMT, CVX, GE, GOOGL, BRK-B, PG","0, 31, 20, 11, 30, 8, 9, 10, 5, 23"
2012-02-17,"AAPL, XOM, MSFT, IBM, WMT, CVX, GE, GOOGL, BRK-B, PG","0, 31, 20, 11, 30, 8, 9, 10, 5, 23"
2012-02-21,"AAPL, XOM, MSFT, IBM, WMT, CVX, GE, BRK-B, GOOGL, PG","0, 31, 20, 11, 30, 8, 9, 5, 10, 23"
2012-02-22,"AAPL, XOM, MSFT, IBM, CVX, WMT, GE, GOOGL, BRK-B, T","0, 31, 20, 11, 8, 30, 9, 10, 5, 24"
2012-02-23,"AAPL, XOM, MSFT, IBM, CVX, GE, WMT, GOOGL, BRK-B, T","0, 31, 20, 11, 8, 9, 30, 10, 5, 24"
2012-02-24,"AAPL, XOM, MSFT, IBM, CVX, GE, WMT, GOOGL, BRK-B, PG","0, 31, 20, 11, 8, 9, 30, 10, 5, 23"
2012-02-27,"AAPL, XOM, MSFT, IBM, CVX, GE, WMT, GOOGL, BRK-B, PG","0, 31, 20, 11, 8, 9, 30, 10, 5, 23"
2012-02-28,"AAPL, XOM, MSFT, IBM, CVX, GE, WMT, BRK-B, GOOGL, PG","0, 31, 20, 11, 8, 9, 30, 5, 10, 23"
2012-02-29,"AAPL, XOM, MSFT, IBM, CVX, GE, WMT, GOOGL, BRK-B, PG","0, 31, 20, 11, 8, 9, 30, 10, 5, 23"
2012-03-01,"AAPL, XOM, MSFT, IBM, CVX, WMT, GE, GOOGL, BRK-B, PG","0, 31, 20, 11, 8, 30, 9, 10, 5, 23"
2012-03-02,"AAPL, XOM, MSFT, IBM, CVX, GOOGL, GE, WMT, BRK-B, PG","0, 31, 20, 11, 8, 10, 9, 30, 5, 23"
2012-03-05,"AAPL, XOM, MSFT, IBM, CVX, WMT, GOOGL, GE, BRK-B, PG","0, 31, 20, 11, 8, 30, 10, 9, 5, 23"
2012-03-06,"AAPL, XOM, MSFT, IBM, CVX, WMT, GOOGL, GE, BRK-B, PG","0, 31, 20, 11, 8, 30, 10, 9, 5, 23"
2012-03-07,"AAPL, XOM, MSFT, IBM, CVX, WMT, GOOGL, GE, BRK-B, PG","0, 31, 20, 11, 8, 30, 10, 9, 5, 23"
2012-03-08,"AAPL, XOM, MSFT, IBM, CVX, WMT, GE, GOOGL, BRK-B, PG","0, 31, 20, 11, 8, 30, 9, 10, 5, 23"
2012-03-09,"AAPL, XOM, MSFT, IBM, CVX, WMT, GE, GOOGL, BRK-B, PG","0, 31, 20, 11, 8, 30, 9, 10, 5, 23"
2012-03-12,"AAPL, XOM, MSFT, IBM, CVX, WMT, GE, BRK-B, GOOGL, T","0, 31, 20, 11, 8, 30, 9, 5, 10, 24"
2012-03-13,"AAPL, XOM, MSFT, IBM, CVX, WMT, GE, BRK-B, GOOGL, PG","0, 31, 20, 11, 8, 30, 9, 5, 10, 23"
2012-03-14,"AAPL, XOM, MSFT, IBM, CVX, WMT, GE, GOOGL, BRK-B, T","0, 31, 20, 11, 8, 30, 9, 10, 5, 24"
2012-03-15,"AAPL, XOM, MSFT, IBM, CVX, GE, WMT, GOOGL, BRK-B, PG","0, 31, 20, 11, 8, 9, 30, 10, 5, 23"
2012-03-16,"AAPL, XOM, MSFT, IBM, CVX, GE, WMT, GOOGL, BRK-B, T","0, 31, 20, 11, 8, 9, 30, 10, 5, 24"
2012-03-19,"AAPL, XOM, MSFT, IBM, CVX, GE, WMT, GOOGL, BRK-B, T","0, 31, 20, 11, 8, 9, 30, 10, 5, 24"
2012-03-20,"AAPL, XOM, MSFT, IBM, CVX, GE, WMT, GOOGL, BRK-B, T","0, 31, 20, 11, 8, 9, 30, 10, 5, 24"
2012-03-21,"AAPL, XOM, MSFT, IBM, CVX, GE, WMT, GOOGL, BRK-B, T","0, 31, 20, 11, 8, 9, 30, 10, 5, 24"
2012-03-22,"AAPL, XOM, MSFT, IBM, CVX, GE, GOOGL, WMT, BRK-B, T","0, 31, 20, 11, 8, 9, 10, 30, 5, 24"
2012-03-23,"AAPL, XOM, MSFT, IBM, GOOGL, GE, CVX, WMT, BRK-B, T","0, 31, 20, 11, 10, 9, 8, 30, 5, 24"
2012-03-26,"AAPL, XOM, MSFT, IBM, CVX, GE, GOOGL, WMT, BRK-B, T","0, 31, 20, 11, 8, 9, 10, 30, 5, 24"
2012-03-27,"AAPL, XOM, MSFT, IBM, CVX, GE, GOOGL, WMT, BRK-B, T","0, 31, 20, 11, 8, 9, 10, 30, 5, 24"
2012-03-28,"AAPL, XOM, MSFT, IBM, GE, CVX, GOOGL, WMT, BRK-B, T","0, 31, 20, 11, 9, 8, 10, 30, 5, 24"
2012-03-29,"AAPL, XOM, MSFT, IBM, GOOGL, GE, CVX, WMT, BRK-B, T","0, 31, 20, 11, 10, 9, 8, 30, 5, 24"
2012-03-30,"AAPL, XOM, MSFT, IBM, CVX, GE, GOOGL, WMT, BRK-B, T","0, 31, 20, 11, 8, 9, 10, 30, 5, 24"
2012-04-02,"AAPL, XOM, MSFT, IBM, GE, CVX, GOOGL, WMT, BRK-B, T","0, 31, 20, 11, 9, 8, 10, 30, 5, 24"
2012-04-03,"AAPL, XOM, MSFT, IBM, CVX, GE, GOOGL, WMT, BRK-B, PG","0, 31, 20, 11, 8, 9, 10, 30, 5, 23"
2012-04-04,"AAPL, XOM, MSFT, IBM, CVX, GE, GOOGL, WMT, BRK-B, T","0, 31, 20, 11, 8, 9, 10, 30, 5, 24"
2012-04-05,"AAPL, XOM, MSFT, IBM, GE, CVX, GOOGL, WMT, BRK-B, T","0, 31, 20, 11, 9, 8, 10, 30, 5, 24"
2012-04-09,"AAPL, XOM, MSFT, IBM, CVX, GE, WMT, GOOGL, BRK-B, PG","0, 31, 20, 11, 8, 9, 30, 10, 5, 23"
2012-04-10,"AAPL, XOM, MSFT, IBM, GOOGL, WMT, CVX, GE, BRK-B, PG","0, 31, 20, 11, 10, 30, 8, 9, 5, 23"
2012-04-11,"AAPL, XOM, MSFT, IBM, GOOGL, WMT, CVX, GE, BRK-B, PG","0, 31, 20, 11, 10, 30, 8, 9, 5, 23"
2012-04-12,"AAPL, XOM, MSFT, IBM, GOOGL, WMT, GE, CVX, BRK-B, PG","0, 31, 20, 11, 10, 30, 9, 8, 5, 23"
2012-04-13,"AAPL, XOM, MSFT, IBM, GOOGL, WMT, GE, CVX, BRK-B, T","0, 31, 20, 11, 10, 30, 9, 8, 5, 24"
2012-04-16,"AAPL, XOM, MSFT, IBM, GOOGL, WMT, GE, CVX, BRK-B, PG","0, 31, 20, 11, 10, 30, 9, 8, 5, 23"
2012-04-17,"AAPL, XOM, MSFT, IBM, WMT, CVX, GE, GOOGL, BRK-B, PG","0, 31, 20, 11, 30, 8, 9, 10, 5, 23"
2012-04-18,"AAPL, XOM, MSFT, IBM, WMT, GE, CVX, BRK-B, GOOGL, PG","0, 31, 20, 11, 30, 9, 8, 5, 10, 23"
2012-04-19,"AAPL, XOM, MSFT, IBM, WMT, CVX, GE, GOOGL, BRK-B, PG","0, 31, 20, 11, 30, 8, 9, 10, 5, 23"
2012-04-20,"AAPL, XOM, MSFT, IBM, WMT, GE, CVX, BRK-B, GOOGL, PG","0, 31, 20, 11, 30, 9, 8, 5, 10, 23"
2012-04-23,"AAPL, XOM, MSFT, IBM, WMT, GE, CVX, BRK-B, GOOGL, PG","0, 31, 20, 11, 30, 9, 8, 5, 10, 23"
2012-04-24,"AAPL, XOM, MSFT, IBM, WMT, CVX, GE, BRK-B, GOOGL, PG","0, 31, 20, 11, 30, 8, 9, 5, 10, 23"
2012-04-25,"AAPL, XOM, MSFT, IBM, GE, CVX, BRK-B, WMT, GOOGL, T","0, 31, 20, 11, 9, 8, 5, 30, 10, 24"
2012-04-26,"AAPL, XOM, MSFT, IBM, GE, CVX, GOOGL, BRK-B, WMT, T","0, 31, 20, 11, 9, 8, 10, 5, 30, 24"
2012-04-27,"AAPL, XOM, MSFT, IBM, CVX, GE, GOOGL, WMT, BRK-B, T","0, 31, 20, 11, 8, 9, 10, 30, 5, 24"
2012-04-30,"AAPL, XOM, MSFT, IBM, CVX, GE, WMT, GOOGL, BRK-B, T","0, 31, 20, 11, 8, 9, 30, 10, 5, 24"
2012-05-01,"AAPL, XOM, MSFT, IBM, CVX, GE, WMT, BRK-B, GOOGL, T","0, 31, 20, 11, 8, 9, 30, 5, 10, 24"
2012-05-02,"AAPL, XOM, MSFT, IBM, CVX, GE, BRK-B, WMT, GOOGL, T","0, 31, 20, 11, 8, 9, 5, 30, 10, 24"
2012-05-03,"AAPL, XOM, MSFT, IBM, CVX, GE, BRK-B, WMT, GOOGL, T","0, 31, 20, 11, 8, 9, 5, 30, 10, 24"
2012-05-04,"AAPL, XOM, MSFT, IBM, CVX, GE, BRK-B, WMT, GOOGL, T","0, 31, 20, 11, 8, 9, 5, 30, 10, 24"
2012-05-07,"AAPL, XOM, MSFT, IBM, GE, CVX, BRK-B, WMT, GOOGL, T","0, 31, 20, 11, 9, 8, 5, 30, 10, 24"
2012-05-08,"AAPL, XOM, MSFT, IBM, GE, BRK-B, CVX, WMT, GOOGL, T","0, 31, 20, 11, 9, 5, 8, 30, 10, 24"
2012-05-09,"AAPL, XOM, MSFT, IBM, BRK-B, GE, CVX, WMT, GOOGL, T","0, 31, 20, 11, 5, 9, 8, 30, 10, 24"
2012-05-10,"AAPL, XOM, MSFT, IBM, BRK-B, CVX, WMT, GE, GOOGL, T","0, 31, 20, 11, 5, 8, 30, 9, 10, 24"
2012-05-11,"AAPL, XOM, MSFT, IBM, CVX, BRK-B, GE, WMT, GOOGL, T","0, 31, 20, 11, 8, 5, 9, 30, 10, 24"
2012-05-14,"AAPL, XOM, MSFT, IBM, CVX, BRK-B, WMT, GE, GOOGL, T","0, 31, 20, 11, 8, 5, 30, 9, 10, 24"
2012-05-15,"AAPL, XOM, MSFT, IBM, CVX, WMT, BRK-B, GE, GOOGL, T","0, 31, 20, 11, 8, 30, 5, 9, 10, 24"
2012-05-16,"AAPL, XOM, MSFT, IBM, WMT, BRK-B, GOOGL, CVX, T, GE","0, 31, 20, 11, 30, 5, 10, 8, 24, 9"
2012-05-17,"AAPL, XOM, MSFT, IBM, GOOGL, GE, WMT, BRK-B, CVX, T","0, 31, 20, 11, 10, 9, 30, 5, 8, 24"
2012-05-18,"AAPL, XOM, MSFT, IBM, WMT, GOOGL, GE, BRK-B, CVX, T","0, 31, 20, 11, 30, 10, 9, 5, 8, 24"
2012-05-21,"AAPL, XOM, MSFT, IBM, WMT, GE, T, BRK-B, GOOGL, CVX","0, 31, 20, 11, 30, 9, 24, 5, 10, 8"
2012-05-22,"AAPL, XOM, MSFT, IBM, WMT, GE, GOOGL, BRK-B, T, CVX","0, 31, 20, 11, 30, 9, 10, 5, 24, 8"
2012-05-23,"AAPL, XOM, MSFT, IBM, WMT, GE, BRK-B, T, CVX, GOOGL","0, 31, 20, 11, 30, 9, 5, 24, 8, 10"
2012-05-24,"AAPL, XOM, MSFT, IBM, WMT, GE, GOOGL, BRK-B, T, CVX","0, 31, 20, 11, 30, 9, 10, 5, 24, 8"
2012-05-25,"AAPL, XOM, MSFT, IBM, WMT, GE, BRK-B, CVX, T, GOOGL","0, 31, 20, 11, 30, 9, 5, 8, 24, 10"
2012-05-29,"AAPL, XOM, MSFT, IBM, WMT, GE, T, BRK-B, CVX, GOOGL","0, 31, 20, 11, 30, 9, 24, 5, 8, 10"
2012-05-30,"AAPL, XOM, MSFT, IBM, WMT, GE, T, BRK-B, CVX, GOOGL","0, 31, 20, 11, 30, 9, 24, 5, 8, 10"
2012-05-31,"AAPL, XOM, MSFT, IBM, WMT, GE, T, BRK-B, CVX, GOOGL","0, 31, 20, 11, 30, 9, 24, 5, 8, 10"
2012-06-01,"AAPL, XOM, MSFT, WMT, IBM, GE, T, BRK-B, CVX, GOOGL","0, 31, 20, 30, 11, 9, 24, 5, 8, 10"
2012-06-04,"AAPL, XOM, MSFT, WMT, IBM, T, BRK-B, GE, CVX, GOOGL","0, 31, 20, 30, 11, 24, 5, 9, 8, 10"
2012-06-05,"AAPL, XOM, MSFT, WMT, IBM, T, BRK-B, GE, CVX, GOOGL","0, 31, 20, 30, 11, 24, 5, 9, 8, 10"
2012-06-06,"AAPL, XOM, MSFT, WMT, IBM, T, BRK-B, GE, CVX, GOOGL","0, 31, 20, 30, 11, 24, 5, 9, 8, 10"
2012-06-07,"AAPL, XOM, MSFT, IBM, WMT, T, GE, BRK-B, CVX, GOOGL","0, 31, 20, 11, 30, 24, 9, 5, 8, 10"
2012-06-08,"AAPL, XOM, MSFT, IBM, WMT, GE, T, BRK-B, CVX, GOOGL","0, 31, 20, 11, 30, 9, 24, 5, 8, 10"
2012-06-11,"AAPL, XOM, MSFT, WMT, IBM, GE, T, BRK-B, CVX, GOOGL","0, 31, 20, 30, 11, 9, 24, 5, 8, 10"
2012-06-12,"AAPL, XOM, MSFT, WMT, IBM, T, GE, BRK-B, CVX, GOOGL","0, 31, 20, 30, 11, 24, 9, 5, 8, 10"
2012-06-13,"AAPL, XOM, MSFT, WMT, IBM, GE, T, BRK-B, CVX, GOOGL","0, 31, 20, 30, 11, 9, 24, 5, 8, 10"
2012-06-14,"AAPL, XOM, MSFT, WMT, IBM, GE, T, BRK-B, CVX, GOOGL","0, 31, 20, 30, 11, 9, 24, 5, 8, 10"
2012-06-15,"AAPL, XOM, MSFT, WMT, IBM, T, GE, BRK-B, CVX, GOOGL","0, 31, 20, 30, 11, 24, 9, 5, 8, 10"
2012-06-18,"AAPL, XOM, MSFT, IBM, WMT, GE, T, CVX, BRK-B, GOOGL","0, 31, 20, 11, 30, 9, 24, 8, 5, 10"
2012-06-19,"AAPL, XOM, MSFT, WMT, IBM, GE, T, CVX, BRK-B, GOOGL","0, 31, 20, 30, 11, 9, 24, 8, 5, 10"
2012-06-20,"AAPL, XOM, MSFT, IBM, WMT, GE, T, BRK-B, CVX, GOOGL","0, 31, 20, 11, 30, 9, 24, 5, 8, 10"
2012-06-21,"AAPL, XOM, MSFT, WMT, IBM, GE, T, CVX, BRK-B, GOOGL","0, 31, 20, 30, 11, 9, 24, 8, 5, 10"
2012-06-22,"AAPL, XOM, MSFT, WMT, IBM, GE, T, BRK-B, CVX, GOOGL","0, 31, 20, 30, 11, 9, 24, 5, 8, 10"
2012-06-25,"AAPL, XOM, MSFT, WMT, IBM, GE, T, BRK-B, CVX, GOOGL","0, 31, 20, 30, 11, 9, 24, 5, 8, 10"
2012-06-26,"AAPL, XOM, MSFT, WMT, IBM, GE, T, BRK-B, CVX, GOOGL","0, 31, 20, 30, 11, 9, 24, 5, 8, 10"
2012-06-27,"AAPL, XOM, MSFT, WMT, IBM, GE, T, BRK-B, CVX, GOOGL","0, 31, 20, 30, 11, 9, 24, 5, 8, 10"
2012-06-28,"AAPL, XOM, MSFT, WMT, IBM, GE, T, BRK-B, CVX, GOOGL","0, 31, 20, 30, 11, 9, 24, 5, 8, 10"
2012-06-29,"AAPL, XOM, MSFT, WMT, IBM, GE, T, CVX, BRK-B, GOOGL","0, 31, 20, 30, 11, 9, 24, 8, 5, 10"
2012-07-02,"AAPL, XOM, MSFT, WMT, IBM, GE, T, CVX, BRK-B, GOOGL","0, 31, 20, 30, 11, 9, 24, 8, 5, 10"
2012-07-03,"AAPL, XOM, MSFT, WMT, IBM, GE, T, CVX, BRK-B, GOOGL","0, 31, 20, 30, 11, 9, 24, 8, 5, 10"
2012-07-05,"AAPL, XOM, MSFT, WMT, IBM, GE, CVX, T, BRK-B, GOOGL","0, 31, 20, 30, 11, 9, 8, 24, 5, 10"
2012-07-06,"AAPL, XOM, MSFT, WMT, IBM, GE, CVX, T, BRK-B, GOOGL","0, 31, 20, 30, 11, 9, 8, 24, 5, 10"
2012-07-09,"AAPL, XOM, MSFT, WMT, IBM, GE, CVX, T, BRK-B, GOOGL","0, 31, 20, 30, 11, 9, 8, 24, 5, 10"
2012-07-10,"AAPL, XOM, MSFT, WMT, IBM, GE, BRK-B, T, CVX, GOOGL","0, 31, 20, 30, 11, 9, 5, 24, 8, 10"
2012-07-11,"AAPL, XOM, MSFT, WMT, IBM, GE, BRK-B, T, CVX, GOOGL","0, 31, 20, 30, 11, 9, 5, 24, 8, 10"
2012-07-12,"AAPL, XOM, MSFT, WMT, IBM, BRK-B, GE, CVX, T, JNJ","0, 31, 20, 30, 11, 5, 9, 8, 24, 13"
2012-07-13,"AAPL, XOM, WMT, MSFT, IBM, BRK-B, CVX, GE, T, GOOGL","0, 31, 30, 20, 11, 5, 8, 9, 24, 10"
2012-07-16,"AAPL, XOM, WMT, MSFT, IBM, BRK-B, GE, CVX, T, JNJ","0, 31, 30, 20, 11, 5, 9, 8, 24, 13"
2012-07-17,"AAPL, XOM, MSFT, WMT, IBM, CVX, BRK-B, GE, T, JNJ","0, 31, 20, 30, 11, 8, 5, 9, 24, 13"
2012-07-18,"AAPL, XOM, MSFT, WMT, BRK-B, CVX, IBM, GE, T, JNJ","0, 31, 20, 30, 5, 8, 11, 9, 24, 13"
2012-07-19,"AAPL, XOM, MSFT, WMT, IBM, CVX, BRK-B, T, GE, JNJ","0, 31, 20, 30, 11, 8, 5, 24, 9, 13"
2012-07-20,"AAPL, XOM, MSFT, WMT, IBM, CVX, BRK-B, GE, T, GOOGL","0, 31, 20, 30, 11, 8, 5, 9, 24, 10"
2012-07-23,"AAPL, XOM, MSFT, WMT, IBM, CVX, GE, BRK-B, T, GOOGL","0, 31, 20, 30, 11, 8, 9, 5, 24, 10"
2012-07-24,"AAPL, XOM, MSFT, WMT, IBM, GE, CVX, BRK-B, T, GOOGL","0, 31, 20, 30, 11, 9, 8, 5, 24, 10"
2012-07-25,"AAPL, XOM, MSFT, WMT, IBM, GE, CVX, BRK-B, T, GOOGL","0, 31, 20, 30, 11, 9, 8, 5, 24, 10"
2012-07-26,"AAPL, XOM, WMT, MSFT, IBM, GE, CVX, BRK-B, T, GOOGL","0, 31, 30, 20, 11, 9, 8, 5, 24, 10"
2012-07-27,"AAPL, XOM, WMT, MSFT, IBM, GE, CVX, T, BRK-B, GOOGL","0, 31, 30, 20, 11, 9, 8, 24, 5, 10"
2012-07-30,"AAPL, XOM, WMT, MSFT, IBM, GE, T, CVX, BRK-B, GOOGL","0, 31, 30, 20, 11, 9, 24, 8, 5, 10"
2012-07-31,"AAPL, XOM, WMT, MSFT, IBM, GE, T, CVX, BRK-B, GOOGL","0, 31, 30, 20, 11, 9, 24, 8, 5, 10"
2012-08-01,"AAPL, XOM, WMT, MSFT, IBM, GE, T, CVX, BRK-B, GOOGL","0, 31, 30, 20, 11, 9, 24, 8, 5, 10"
2012-08-02,"AAPL, XOM, WMT, MSFT, IBM, GE, T, CVX, BRK-B, GOOGL","0, 31, 30, 20, 11, 9, 24, 8, 5, 10"
2012-08-03,"AAPL, XOM, WMT, MSFT, IBM, GE, T, CVX, BRK-B, GOOGL","0, 31, 30, 20, 11, 9, 24, 8, 5, 10"
2012-08-06,"AAPL, XOM, WMT, MSFT, IBM, GE, CVX, T, BRK-B, GOOGL","0, 31, 30, 20, 11, 9, 8, 24, 5, 10"
2012-08-07,"AAPL, XOM, WMT, MSFT, IBM, GE, CVX, T, BRK-B, GOOGL","0, 31, 30, 20, 11, 9, 8, 24, 5, 10"
2012-08-08,"AAPL, XOM, MSFT, WMT, IBM, GE, CVX, T, BRK-B, GOOGL","0, 31, 20, 30, 11, 9, 8, 24, 5, 10"
2012-08-09,"AAPL, XOM, MSFT, WMT, IBM, GE, CVX, T, GOOGL, BRK-B","0, 31, 20, 30, 11, 9, 8, 24, 10, 5"
2012-08-10,"AAPL, XOM, MSFT, WMT, IBM, GE, CVX, T, GOOGL, BRK-B","0, 31, 20, 30, 11, 9, 8, 24, 10, 5"
2012-08-13,"AAPL, XOM, MSFT, WMT, IBM, CVX, GE, T, BRK-B, GOOGL","0, 31, 20, 30, 11, 8, 9, 24, 5, 10"
2012-08-14,"AAPL, XOM, MSFT, WMT, IBM, CVX, GE, GOOGL, T, BRK-B","0, 31, 20, 30, 11, 8, 9, 10, 24, 5"
2012-08-15,"AAPL, XOM, MSFT, WMT, IBM, CVX, GE, GOOGL, T, BRK-B","0, 31, 20, 30, 11, 8, 9, 10, 24, 5"
2012-08-16,"AAPL, XOM, MSFT, WMT, IBM, GE, CVX, GOOGL, T, BRK-B","0, 31, 20, 30, 11, 9, 8, 10, 24, 5"
2012-08-17,"AAPL, XOM, MSFT, WMT, IBM, CVX, GE, GOOGL, T, BRK-B","0, 31, 20, 30, 11, 8, 9, 10, 24, 5"
2012-08-20,"AAPL, XOM, MSFT, WMT, IBM, GE, GOOGL, CVX, T, BRK-B","0, 31, 20, 30, 11, 9, 10, 8, 24, 5"
2012-08-21,"AAPL, XOM, MSFT, WMT, IBM, GE, GOOGL, CVX, T, BRK-B","0, 31, 20, 30, 11, 9, 10, 8, 24, 5"
2012-08-22,"AAPL, XOM, MSFT, WMT, IBM, GE, CVX, GOOGL, BRK-B, T","0, 31, 20, 30, 11, 9, 8, 10, 5, 24"
2012-08-23,"AAPL, XOM, MSFT, WMT, IBM, GOOGL, CVX, GE, BRK-B, T","0, 31, 20, 30, 11, 10, 8, 9, 5, 24"
2012-08-24,"AAPL, XOM, MSFT, WMT, IBM, GOOGL, CVX, GE, BRK-B, T","0, 31, 20, 30, 11, 10, 8, 9, 5, 24"
2012-08-27,"AAPL, XOM, MSFT, WMT, IBM, GOOGL, CVX, GE, T, BRK-B","0, 31, 20, 30, 11, 10, 8, 9, 24, 5"
2012-08-28,"AAPL, XOM, MSFT, WMT, IBM, GE, CVX, GOOGL, T, BRK-B","0, 31, 20, 30, 11, 9, 8, 10, 24, 5"
2012-08-29,"AAPL, XOM, MSFT, WMT, IBM, GOOGL, CVX, GE, T, BRK-B","0, 31, 20, 30, 11, 10, 8, 9, 24, 5"
2012-08-30,"AAPL, XOM, MSFT, WMT, GOOGL, IBM, GE, CVX, T, BRK-B","0, 31, 20, 30, 10, 11, 9, 8, 24, 5"
2012-08-31,"AAPL, XOM, MSFT, WMT, GOOGL, IBM, GE, CVX, T, BRK-B","0, 31, 20, 30, 10, 11, 9, 8, 24, 5"
2012-09-04,"AAPL, XOM, MSFT, WMT, GOOGL, IBM, CVX, GE, T, BRK-B","0, 31, 20, 30, 10, 11, 8, 9, 24, 5"
2012-09-05,"AAPL, XOM, MSFT, WMT, GOOGL, IBM, CVX, GE, T, BRK-B","0, 31, 20, 30, 10, 11, 8, 9, 24, 5"
2012-09-06,"AAPL, XOM, MSFT, WMT, IBM, GOOGL, GE, CVX, T, BRK-B","0, 31, 20, 30, 11, 10, 9, 8, 24, 5"
2012-09-07,"AAPL, XOM, MSFT, WMT, GOOGL, IBM, GE, CVX, T, BRK-B","0, 31, 20, 30, 10, 11, 9, 8, 24, 5"
2012-09-10,"AAPL, XOM, MSFT, WMT, GOOGL, IBM, GE, CVX, T, BRK-B","0, 31, 20, 30, 10, 11, 9, 8, 24, 5"
2012-09-11,"AAPL, XOM, MSFT, WMT, IBM, GOOGL, GE, CVX, T, BRK-B","0, 31, 20, 30, 11, 10, 9, 8, 24, 5"
2012-09-12,"AAPL, XOM, MSFT, WMT, IBM, GE, GOOGL, CVX, T, BRK-B","0, 31, 20, 30, 11, 9, 10, 8, 24, 5"
2012-09-13,"AAPL, XOM, MSFT, WMT, IBM, GE, GOOGL, CVX, T, BRK-B","0, 31, 20, 30, 11, 9, 10, 8, 24, 5"
2012-09-14,"AAPL, XOM, MSFT, WMT, IBM, GE, GOOGL, CVX, T, BRK-B","0, 31, 20, 30, 11, 9, 10, 8, 24, 5"
2012-09-17,"AAPL, XOM, MSFT, WMT, IBM, GE, GOOGL, CVX, BRK-B, T","0, 31, 20, 30, 11, 9, 10, 8, 5, 24"
2012-09-18,"AAPL, XOM, MSFT, WMT, IBM, GE, GOOGL, CVX, BRK-B, T","0, 31, 20, 30, 11, 9, 10, 8, 5, 24"
2012-09-19,"AAPL, XOM, MSFT, WMT, IBM, GOOGL, GE, CVX, BRK-B, T","0, 31, 20, 30, 11, 10, 9, 8, 5, 24"
2012-09-20,"AAPL, XOM, MSFT, WMT, GOOGL, GE, IBM, CVX, BRK-B, T","0, 31, 20, 30, 10, 9, 11, 8, 5, 24"
2012-09-21,"AAPL, XOM, MSFT, WMT, GOOGL, GE, IBM, CVX, BRK-B, T","0, 31, 20, 30, 10, 9, 11, 8, 5, 24"
2012-09-24,"AAPL, XOM, MSFT, WMT, GOOGL, GE, IBM, CVX, BRK-B, T","0, 31, 20, 30, 10, 9, 11, 8, 5, 24"
2012-09-25,"AAPL, XOM, MSFT, WMT, GOOGL, GE, IBM, CVX, T, BRK-B","0, 31, 20, 30, 10, 9, 11, 8, 24, 5"
